Wind_turbine_name,Date_time,Ba_avg,P_avg,Ws_avg,Va_avg,Ot_avg,Ya_avg,Wa_avg
R80790,2014-01-17T02:10:00+01:00,-0.95999998,448.51999000000006,6.3200002,-1.86,6.170000099999999,172.39,170.53999
R80790,2014-01-17T02:20:00+01:00,-0.95999998,286.22,5.6799998,-7.139999900000001,6.0500002,172.39,165.27
R80721,2014-01-17T02:20:00+01:00,-1.01,293.13,5.5900002,-12.82,6.2600002,176.53,163.7
R80711,2014-01-17T02:20:00+01:00,-0.99000001,445.57999,6.6599998,2.47,5.71,165.08,167.58
R80736,2014-01-17T02:20:00+01:00,-1.0,446.28,6.4899998,-4.329999900000001,6.0500002,173.99001,161.64
R80711,2014-01-17T02:30:00+01:00,-0.99000001,418.09,6.4899998,1.97,5.619999900000001,165.08,167.06
R80790,2014-01-17T02:30:00+01:00,-0.95999998,312.10001,5.829999900000001,-6.380000099999999,5.9899998,172.39,166.02
R80721,2014-01-17T02:30:00+01:00,-1.01,347.82001,5.8400002,-11.99,6.1900001,176.53,164.55
R80736,2014-01-17T02:30:00+01:00,-1.0,391.92001,6.46,5.6399999,5.9499998,165.98,171.67
R80711,2014-01-17T02:40:00+01:00,-0.99000001,483.51999000000006,6.639999900000001,-3.96,5.5,165.08,161.12
R80721,2014-01-17T02:40:00+01:00,-1.01,344.54001,5.9899998,-15.66,5.9899998,176.53,160.87
R80790,2014-01-17T02:40:00+01:00,-0.95999998,151.53999,4.96,-12.22,5.79,172.39,160.17999
R80736,2014-01-17T02:40:00+01:00,-1.0,343.88,6.170000099999999,2.1900001000000002,5.8400002,165.98,168.13
R80736,2014-01-17T02:50:00+01:00,-1.0,460.54999000000004,6.52,2.5799999,5.79,165.98,168.53
R80790,2014-01-17T02:50:00+01:00,-0.95999998,180.89999,5.27,1.1900001,5.6999998,161.25999,160.45
R80711,2014-01-17T02:50:00+01:00,-0.99000001,469.78,6.4699998,-4.73,5.3899999,165.08,160.36
R80721,2014-01-17T02:50:00+01:00,-1.01,366.70001,6.2399998,-12.46,5.920000099999999,174.64,147.53999
R80736,2014-01-17T03:00:00+01:00,-1.0,644.94,7.059999900000001,0.16,5.79,165.98,166.16
R80721,2014-01-17T03:00:00+01:00,-1.01,393.06,6.4000001,3.1700001,5.8099999,160.07001,163.22
R80711,2014-01-17T03:00:00+01:00,-0.99000001,589.28998,6.869999900000001,-3.6500001,5.3499999,165.08,161.42
R80790,2014-01-17T03:00:00+01:00,-0.95999998,181.37,5.3600001,5.6999998,5.6900001,159.22,164.89999
R80790,2014-01-17T03:10:00+01:00,-0.94,135.35001,5.0700002,6.3200002,5.6599998,159.22,165.5
R80711,2014-01-17T03:10:00+01:00,-0.99000001,477.14000999999996,6.639999900000001,-4.98,5.2600002,165.08,160.17
R80721,2014-01-17T03:10:00+01:00,-1.01,279.76001,5.8400002,2.0899999,5.7199998,160.07001,162.21001
R80736,2014-01-17T03:10:00+01:00,-1.0,508.25,6.630000099999999,-0.36000001,5.77,165.98,165.61
R80790,2014-01-17T03:20:00+01:00,-0.98000002,239.78,5.5700002,1.1,5.6799998,159.22,160.33
R80721,2014-01-17T03:20:00+01:00,-1.01,513.39001,6.559999900000001,-1.5,5.8899999,160.07001,158.57001
R80711,2014-01-17T03:20:00+01:00,-0.99000001,657.84003,7.190000099999999,-6.0,5.23,165.08,159.05
R80736,2014-01-17T03:20:00+01:00,-1.0,788.75,7.599999900000001,0.25,5.8200002,165.98,166.21001
R80721,2014-01-17T03:30:00+01:00,-1.01,604.34003,7.059999900000001,0.07,5.9899998,160.07001,160.14999
R80711,2014-01-17T03:30:00+01:00,-0.99000001,608.62,7.110000099999999,-2.21,5.3000002,165.08,162.84
R80790,2014-01-17T03:30:00+01:00,-0.98000002,207.39,5.4299998,6.1100001,5.7199998,159.22,165.33
R80736,2014-01-17T03:30:00+01:00,-1.0,693.38,7.469999799999999,1.36,5.869999900000001,165.98,167.34
R80711,2014-01-17T03:40:00+01:00,-0.99000001,590.71997,6.9099998,-4.1199999,5.329999900000001,165.08,161.03999
R80736,2014-01-17T03:40:00+01:00,-1.0,568.40002,7.0,1.15,5.869999900000001,165.98,167.14999
R80790,2014-01-17T03:40:00+01:00,-0.99000001,219.58,5.5100002,3.6800001000000004,5.79,159.22,162.92999
R80721,2014-01-17T03:40:00+01:00,-1.01,462.82999,6.679999799999999,0.6900000000000001,5.9899998,160.07001,160.73
R80721,2014-01-17T03:50:00+01:00,-1.01,392.85001,6.3899999,1.0599999,5.98,160.07001,161.12
R80790,2014-01-17T03:50:00+01:00,-1.0,162.92,5.1500001,3.21,5.79,159.22,162.41
R80711,2014-01-17T03:50:00+01:00,-0.99000001,492.42999000000003,6.7600002,-4.4499998,5.3000002,165.08,160.62
R80736,2014-01-17T03:50:00+01:00,-1.0,764.69,7.530000200000001,0.0,5.869999900000001,165.98,165.96001
R80711,2014-01-17T04:00:00+01:00,-0.99000001,618.23999,7.02,-4.4099998,5.3000002,165.08,160.63
R80736,2014-01-17T04:00:00+01:00,-1.0,799.19,7.639999900000001,0.050000000999999995,5.8899999,165.98,166.03999
R80790,2014-01-17T04:00:00+01:00,-1.0,190.85001,5.329999900000001,2.3599999,5.79,159.22,161.60001
R80721,2014-01-17T04:00:00+01:00,-1.01,500.14999000000006,6.829999900000001,0.74000001,5.96,160.07001,160.83
R80736,2014-01-17T04:10:00+01:00,-1.0,566.39001,6.860000099999999,0.79000002,5.829999900000001,165.98,166.77
R80711,2014-01-17T04:10:00+01:00,-0.99000001,517.0700099999999,6.719999799999999,-4.0500002,5.3600001,165.08,161.02
R80721,2014-01-17T04:10:00+01:00,-1.01,394.34,6.4099998,4.3899999,6.0,160.07001,164.47
R80790,2014-01-17T04:10:00+01:00,-1.0,271.07001,5.96,6.3600001,5.8000002,159.22,165.55
R80721,2014-01-17T04:20:00+01:00,-1.01,394.03,6.3600001,-1.01,5.9400001,160.07001,159.03999
R80790,2014-01-17T04:20:00+01:00,-1.0,233.75999,5.7199998,4.380000099999999,5.75,159.22,163.60001
R80736,2014-01-17T04:20:00+01:00,-1.0,619.53003,7.119999900000001,-0.98000002,5.7399998,165.98,165.0
R80711,2014-01-17T04:20:00+01:00,-0.99000001,480.64999000000006,6.670000099999999,-5.2399998,5.4099998,165.08,159.87
R80790,2014-01-17T04:30:00+01:00,-1.0,227.94,5.54,5.0100002,5.7600002,159.22,164.23
R80711,2014-01-17T04:30:00+01:00,-0.99000001,613.65002,7.130000099999999,-1.96,5.369999900000001,165.08,163.12
R80736,2014-01-17T04:30:00+01:00,-1.0,715.56,7.329999900000001,0.73000002,5.75,165.98,166.7
R80721,2014-01-17T04:30:00+01:00,-1.01,541.53998,6.889999900000001,0.94,5.9299998,160.07001,160.97
R80711,2014-01-17T04:40:00+01:00,-0.99000001,637.09998,7.349999900000001,-1.24,5.3000002,165.08,163.85001
R80736,2014-01-17T04:40:00+01:00,-1.0,800.94,7.800000199999999,2.5899999,5.7600002,165.98,168.56
R80721,2014-01-17T04:40:00+01:00,-1.01,503.97,6.940000099999999,6.1100001,5.9099998,160.07001,166.17999
R80790,2014-01-17T04:40:00+01:00,-1.0,312.53,6.079999900000001,7.8400002,5.71,159.22,167.03999
R80790,2014-01-17T04:50:00+01:00,-1.0,579.09998,7.3000002,10.22,5.829999900000001,159.22,169.42999
R80711,2014-01-17T04:50:00+01:00,-0.99000001,661.08002,7.440000099999999,2.95,5.4099998,165.08,168.03999
R80721,2014-01-17T04:50:00+01:00,-1.01,630.0700099999999,7.190000099999999,-0.55000001,6.0500002,169.92,172.67999
R80736,2014-01-17T04:50:00+01:00,-1.0,721.0700099999999,7.650000099999999,7.320000200000001,5.96,165.98,173.3
R80711,2014-01-17T05:00:00+01:00,-0.99000001,753.56,7.79,8.8100004,5.619999900000001,165.08,173.91
R80736,2014-01-17T05:00:00+01:00,-1.0,736.21997,7.46,2.95,6.1599998,173.61,178.83
R80721,2014-01-17T05:00:00+01:00,-1.01,601.16998,6.969999799999999,-0.88,6.3099999,173.24001,172.35001
R80790,2014-01-17T05:00:00+01:00,-0.97000003,556.76001,7.2399998,13.91,6.0700002,159.22,173.10001
R80790,2014-01-17T05:10:00+01:00,-0.98000002,873.3499800000001,7.889999900000001,4.1799998,6.329999900000001,169.13,177.73
R80736,2014-01-17T05:10:00+01:00,-1.0,831.53998,7.800000199999999,1.7000000000000002,6.3600001,175.86,177.56
R80711,2014-01-17T05:10:00+01:00,-0.99000001,845.3400300000001,8.1800003,10.92,5.880000099999999,165.08,175.98
R80721,2014-01-17T05:10:00+01:00,-1.01,738.39001,7.6599998,3.24,6.570000200000001,173.24001,176.50999
R80736,2014-01-17T05:20:00+01:00,-0.94999999,1136.1801,8.9499998,-6.5100002,6.619999900000001,188.33,163.83
R80721,2014-01-17T05:20:00+01:00,-1.01,900.0,8.3299999,7.8400002,6.889999900000001,173.24001,181.08
R80790,2014-01-17T05:20:00+01:00,-0.94999999,1064.61,8.680000300000001,3.0599998999999998,6.639999900000001,173.49001,176.53999
R80711,2014-01-17T05:20:00+01:00,-0.99000001,1047.3,8.840000199999999,6.54,6.130000099999999,175.91,183.73
R80721,2014-01-17T05:30:00+01:00,-1.01,851.0300300000001,8.029999700000001,4.150000100000001,6.9899998,173.24001,177.39
R80711,2014-01-17T05:30:00+01:00,-0.99000001,1137.71,8.9499998,1.23,6.21,177.16,178.38
R80736,2014-01-17T05:30:00+01:00,-0.98000002,1207.61,9.3500004,8.8100004,6.7600002,170.37,179.2
R80790,2014-01-17T05:30:00+01:00,-0.97000003,1077.45,8.7700005,0.050000000999999995,6.7600002,173.49001,173.53999
R80711,2014-01-17T05:40:00+01:00,-0.99000001,856.76001,8.0600004,-2.8499999,6.170000099999999,177.16,174.3
R80721,2014-01-17T05:40:00+01:00,-1.01,700.78998,7.4499998,-2.3599999,6.7399998,173.24001,170.87
R80790,2014-01-17T05:40:00+01:00,-0.95999998,675.41998,7.329999900000001,-3.51,6.6599998,173.49001,170.0
R80736,2014-01-17T05:40:00+01:00,-1.0,836.7999900000001,7.929999799999999,2.0999999,6.559999900000001,170.37,172.47
R80790,2014-01-17T05:50:00+01:00,-0.94999999,565.09998,6.900000099999999,-3.25,6.54,173.49001,170.25
R80711,2014-01-17T05:50:00+01:00,-0.99000001,741.28003,7.579999900000001,-2.7,6.0999999,177.16,174.46001
R80736,2014-01-17T05:50:00+01:00,-1.0,583.19,7.059999900000001,4.3200002,6.48,170.37,174.67999
R80721,2014-01-17T05:50:00+01:00,-1.01,530.85999,6.6999998,1.1799999,6.679999799999999,173.24001,174.48
R80790,2014-01-17T06:00:00+01:00,-0.94999999,519.09003,6.679999799999999,-1.75,6.4000001,173.49001,171.69
R80721,2014-01-17T06:00:00+01:00,-1.01,348.73001,6.119999900000001,4.1799998,6.559999900000001,173.24001,177.35001
R80736,2014-01-17T06:00:00+01:00,-1.0,532.1799900000001,6.9499998,7.719999799999999,6.46,170.37,178.07001
R80711,2014-01-17T06:00:00+01:00,-0.99000001,632.60999,7.070000200000001,-1.9400001,5.96,177.16,175.19
R80790,2014-01-17T06:10:00+01:00,-0.94999999,632.13,7.0500002,0.62,6.420000099999999,173.49001,174.13
R80711,2014-01-17T06:10:00+01:00,-0.99000001,637.71002,7.329999900000001,4.3099999,6.0500002,177.16,181.47
R80721,2014-01-17T06:10:00+01:00,51.400002,95.389999,6.46,-2.8699999,6.599999900000001,188.64999,168.19
R80736,2014-01-17T06:10:00+01:00,-1.0,449.92001,6.619999900000001,1.34,6.4499998,180.84,186.03
R80711,2014-01-17T06:20:00+01:00,-0.99000001,416.51001,6.4499998,3.47,6.1399999,177.16,180.63
R80721,2014-01-17T06:20:00+01:00,-1.01,314.88,6.25,8.8599997,6.650000099999999,171.03999,179.92
R80736,2014-01-17T06:20:00+01:00,-1.0,379.91,6.1599998,-1.85,6.46,184.64,182.78
R80790,2014-01-17T06:20:00+01:00,-0.94999999,501.39999000000006,6.5500002,1.87,6.4699998,173.49001,175.36
R80736,2014-01-17T06:30:00+01:00,-1.0,304.98001,5.869999900000001,-1.63,6.46,184.64,183.0
R80711,2014-01-17T06:30:00+01:00,-0.99000001,418.67001,6.4400001,-4.0300002,6.170000099999999,183.97,180.84
R80721,2014-01-17T06:30:00+01:00,-1.01,249.28999,5.8000002,8.4399996,6.679999799999999,171.03999,179.48
R80790,2014-01-17T06:30:00+01:00,-0.94999999,401.01001,6.1999998,1.65,6.46,173.49001,175.13
R80736,2014-01-17T06:40:00+01:00,-1.0,276.54001,5.8000002,-8.680000300000001,6.46,184.64,175.96001
R80711,2014-01-17T06:40:00+01:00,-0.99000001,503.64999000000006,6.6599998,-7.880000099999999,6.1599998,184.84,176.95
R80721,2014-01-17T06:40:00+01:00,-1.01,224.34,5.5700002,7.21,6.719999799999999,171.03999,178.27
R80790,2014-01-17T06:40:00+01:00,-0.94999999,381.38,6.0300002,-2.1099999,6.4699998,173.49001,171.39999
R80721,2014-01-17T06:50:00+01:00,-1.01,231.75,5.6500001,1.75,6.619999900000001,171.03999,172.8
R80736,2014-01-17T06:50:00+01:00,-1.0,264.70001,5.5999999,-10.09,6.420000099999999,184.64,174.58
R80711,2014-01-17T06:50:00+01:00,-0.99000001,532.59003,6.9099998,0.66000003,6.0999999,175.48,174.5
R80790,2014-01-17T06:50:00+01:00,-0.94999999,410.35999,6.3499999,-4.5,6.3899999,173.49001,168.98
R80711,2014-01-17T07:00:00+01:00,-0.99000001,412.64001,6.5100002,-1.54,5.8899999,173.86,172.31
R80721,2014-01-17T07:00:00+01:00,-1.01,322.67001,6.0599999,1.73,6.5300002,171.03999,172.75
R80790,2014-01-17T07:00:00+01:00,-0.94999999,409.38,6.2800002,-4.54,6.27,173.49001,168.97
R80736,2014-01-17T07:00:00+01:00,-1.0,412.82999,6.21,-6.96,6.369999900000001,184.64,177.66
R80711,2014-01-17T07:10:00+01:00,-0.99000001,645.21997,7.400000099999999,4.619999900000001,5.79,173.86,178.49001
R80736,2014-01-17T07:10:00+01:00,-1.0,498.73999000000003,6.5100002,-7.4099998,6.27,184.64,177.25999
R80721,2014-01-17T07:10:00+01:00,-1.01,463.39999000000006,6.73,6.4400001,6.52,171.03999,177.53
R80790,2014-01-17T07:10:00+01:00,-0.94999999,592.31,6.75,-3.6099998999999996,6.170000099999999,173.49001,169.89
R80721,2014-01-17T07:20:00+01:00,-1.01,253.05,5.670000099999999,1.5700001,6.46,171.03999,172.56
R80711,2014-01-17T07:20:00+01:00,-0.99000001,516.76001,6.849999900000001,1.0599999,5.77,173.86,174.94
R80790,2014-01-17T07:20:00+01:00,-0.94999999,407.54999,6.1500001,-6.1100001,6.2199998,173.49001,167.39999
R80736,2014-01-17T07:20:00+01:00,-1.0,375.81,6.2199998,-10.47,6.170000099999999,184.64,174.16
R80736,2014-01-17T07:30:00+01:00,-1.0,336.76001,5.9499998,-11.12,6.1999998,184.64,173.52
R80721,2014-01-17T07:30:00+01:00,-1.01,200.73,5.4000001,-0.02,6.5,171.03999,171.05
R80790,2014-01-17T07:30:00+01:00,-0.94999999,309.04999,5.7199998,-3.9100001000000004,6.29,173.49001,169.58
R80711,2014-01-17T07:30:00+01:00,-0.99000001,514.56,6.889999900000001,0.68000001,5.8400002,173.86,174.55
R80790,2014-01-17T07:40:00+01:00,-0.94999999,296.14001,5.73,-2.2,6.27,173.49001,171.25999
R80721,2014-01-17T07:40:00+01:00,-1.01,191.47,5.4000001,5.73,6.5,171.03999,176.74001
R80711,2014-01-17T07:40:00+01:00,-0.99000001,446.69,6.579999900000001,1.89,5.8200002,173.86,175.73
R80736,2014-01-17T07:40:00+01:00,-1.0,304.59,5.869999900000001,-5.7199998,6.23,184.64,178.89
R80711,2014-01-17T07:50:00+01:00,-0.99000001,503.89000999999996,6.929999799999999,2.9300001,5.8499999,173.86,176.84
R80790,2014-01-17T07:50:00+01:00,-0.94999999,441.07000999999997,6.4099998,-2.6800001,6.29,173.49001,170.81
R80721,2014-01-17T07:50:00+01:00,-1.01,313.64999,6.04,2.6600001,6.5300002,171.03999,173.7
R80736,2014-01-17T07:50:00+01:00,-1.0,444.04999000000004,6.3899999,-7.21,6.329999900000001,184.64,177.42999
R80721,2014-01-17T08:00:00+01:00,-1.01,348.03,6.119999900000001,-2.48,6.570000200000001,171.03999,168.61
R80711,2014-01-17T08:00:00+01:00,-0.99000001,412.0,6.3400002,-3.8,5.8400002,173.86,170.0
R80790,2014-01-17T08:00:00+01:00,-0.94999999,338.28,6.0599999,-6.900000099999999,6.559999900000001,173.49001,166.61
R80736,2014-01-17T08:00:00+01:00,-1.0,347.31,5.9899998,-4.8400002,6.4000001,177.05,170.94
R80721,2014-01-17T08:10:00+01:00,-1.01,227.94,5.5700002,-8.8299999,6.3400002,171.03999,162.24001
R80736,2014-01-17T08:10:00+01:00,-1.0,271.70001,5.73,-10.55,6.0900002,175.86,165.38
R80790,2014-01-17T08:10:00+01:00,-0.94999999,231.52,5.48,-9.9499998,6.2399998,173.49001,163.53999
R80711,2014-01-17T08:10:00+01:00,-0.99000001,315.23001,5.79,-8.96,5.8400002,173.86,164.95
R80721,2014-01-17T08:20:00+01:00,-1.01,224.83,5.4299998,-10.98,6.0599999,171.03999,160.02
R80711,2014-01-17T08:20:00+01:00,-0.99000001,361.59,6.0900002,-13.97,5.670000099999999,173.86,159.91
R80736,2014-01-17T08:20:00+01:00,-1.0,319.51999,5.8899999,-11.87,5.7600002,175.86,163.99001
R80790,2014-01-17T08:20:00+01:00,-0.94999999,123.47,4.9400001,-12.9,5.9499998,173.49001,160.56
R80721,2014-01-17T08:30:00+01:00,-1.01,190.14999,5.1900001,-14.92,5.9699998,171.03999,156.12
R80736,2014-01-17T08:30:00+01:00,-1.0,495.10999000000004,6.610000099999999,-8.7299995,5.6500001,170.16,151.72
R80790,2014-01-17T08:30:00+01:00,-0.99000001,125.83,4.9400001,-15.41,5.829999900000001,173.49001,158.17
R80711,2014-01-17T08:30:00+01:00,-0.99000001,431.48000999999994,6.4400001,-12.62,5.5,170.39999,134.84
R80736,2014-01-17T08:40:00+01:00,-1.0,595.83002,7.0,1.89,5.6599998,160.49001,162.39999
R80721,2014-01-17T08:40:00+01:00,-1.01,260.53,5.5599999,-11.91,5.9499998,171.03999,159.11
R80711,2014-01-17T08:40:00+01:00,-0.99000001,420.56,6.4699998,2.3499999,5.329999900000001,157.75,166.37
R80790,2014-01-17T08:40:00+01:00,-0.99000001,147.42,5.130000099999999,-14.07,5.880000099999999,173.49001,159.38
R80790,2014-01-17T08:50:00+01:00,-0.99000001,159.25,5.130000099999999,-12.12,6.2800002,173.49001,161.3
R80711,2014-01-17T08:50:00+01:00,-0.99000001,446.72,6.570000200000001,-3.25,5.5300002,163.99001,160.75
R80736,2014-01-17T08:50:00+01:00,-1.0,491.41,6.639999900000001,6.27,5.8499999,160.49001,166.75999
R80721,2014-01-17T08:50:00+01:00,-1.01,316.32999,6.0,-9.569999699999999,6.2199998,171.03999,161.46001
R80736,2014-01-17T09:00:00+01:00,-1.0,639.5,7.29,1.74,5.8899999,160.49001,162.22
R80790,2014-01-17T09:00:00+01:00,-0.99000001,248.23,5.77,-11.84,6.1599998,166.72,149.64
R80711,2014-01-17T09:00:00+01:00,-0.99000001,454.29999000000004,6.380000099999999,-8.6700001,5.5700002,163.99001,155.32001
R80721,2014-01-17T09:00:00+01:00,-1.01,424.57999,6.599999900000001,-3.46,6.1599998,158.91,148.89999
R80711,2014-01-17T09:10:00+01:00,-0.99000001,526.35999,6.670000099999999,-7.9899998,5.7800002,163.99001,155.96001
R80736,2014-01-17T09:10:00+01:00,-1.0,704.34003,7.369999900000001,0.0099999998,6.1500001,160.49001,160.5
R80721,2014-01-17T09:10:00+01:00,-1.01,452.76000999999997,6.619999900000001,3.25,6.420000099999999,152.38,155.59
R80790,2014-01-17T09:10:00+01:00,-1.0,292.89001,5.9299998,-7.429999799999999,6.4499998,161.42,154.00999
R80736,2014-01-17T09:20:00+01:00,-1.0,710.0499900000001,7.380000099999999,2.3199999,6.3499999,160.49001,162.82001
R80790,2014-01-17T09:20:00+01:00,-0.99000001,216.09,5.5,0.49000001,6.619999900000001,161.42,161.84
R80721,2014-01-17T09:20:00+01:00,-1.01,385.17999,6.599999900000001,6.5300002,6.54,152.38,158.92999
R80711,2014-01-17T09:20:00+01:00,-0.99000001,583.96997,6.889999900000001,-6.860000099999999,5.9000001,163.99001,157.09
R80736,2014-01-17T09:30:00+01:00,-1.0,535.69,6.9099998,4.7199998,6.630000099999999,160.49001,165.2
R80721,2014-01-17T09:30:00+01:00,-1.01,313.57001,6.119999900000001,5.170000099999999,6.900000099999999,155.73,168.53
R80790,2014-01-17T09:30:00+01:00,-0.99000001,255.07001,5.8899999,-0.46000001,6.820000200000001,161.42,160.98
R80711,2014-01-17T09:30:00+01:00,-0.99000001,629.10999,7.099999900000001,-4.3400002,6.1399999,163.99001,159.69
R80711,2014-01-17T09:40:00+01:00,-0.99000001,494.23000999999994,6.719999799999999,-2.73,6.4299998,163.99001,161.28999
R80721,2014-01-17T09:40:00+01:00,-1.01,335.88,6.0,-1.5700001,7.280000200000001,164.21001,162.89999
R80736,2014-01-17T09:40:00+01:00,-1.0,499.78,6.8000002,5.29,6.929999799999999,160.49001,165.78999
R80790,2014-01-17T09:40:00+01:00,-0.99000001,182.07001,5.2800002,1.77,7.139999900000001,161.42,163.21001
R80736,2014-01-17T09:50:00+01:00,-1.0,430.73000999999994,6.4099998,7.04,7.29,160.49001,167.5
R80721,2014-01-17T09:50:00+01:00,-1.01,556.98999,6.889999900000001,-1.84,7.54,164.46001,162.60001
R80711,2014-01-17T09:50:00+01:00,-0.99000001,476.69,6.670000099999999,-0.73000002,6.6999998,163.99001,163.22
R80790,2014-01-17T09:50:00+01:00,-1.0,293.62,6.0,1.8,7.48,161.42,163.22
R80736,2014-01-17T10:00:00+01:00,-1.0,736.81,7.650000099999999,4.7199998,7.400000099999999,164.37,171.8
R80711,2014-01-17T10:00:00+01:00,-0.99000001,572.01001,7.0900002,1.21,6.920000099999999,163.99001,165.2
R80721,2014-01-17T10:00:00+01:00,-1.01,512.85999,6.880000099999999,-2.0899999,7.7600002,164.46001,162.36
R80790,2014-01-17T10:00:00+01:00,-1.0,291.53,5.9400001,3.03,7.6599998,161.42,164.42
R80711,2014-01-17T10:10:00+01:00,-0.99000001,739.89001,7.619999900000001,2.6199999,7.21,163.99001,166.62
R80736,2014-01-17T10:10:00+01:00,-1.0,617.94,7.3000002,2.23,7.630000099999999,167.08,169.28999
R80790,2014-01-17T10:10:00+01:00,-1.0,322.66,6.0700002,6.679999799999999,7.9499998,161.42,168.05
R80721,2014-01-17T10:10:00+01:00,-1.01,573.23999,6.969999799999999,1.9299999,7.9899998,164.46001,166.38
R80736,2014-01-17T10:20:00+01:00,-1.0,790.19,7.809999900000001,1.9,7.869999900000001,167.08,169.00999
R80711,2014-01-17T10:20:00+01:00,-0.99000001,551.0,7.110000099999999,1.79,7.4899998,163.99001,165.72
R80790,2014-01-17T10:20:00+01:00,-1.0,359.31,6.2399998,4.579999900000001,8.2700005,161.42,166.05
R80721,2014-01-17T10:20:00+01:00,-1.01,601.2000099999999,7.079999900000001,1.46,8.2600002,164.42999,165.96001
R80711,2014-01-17T10:30:00+01:00,-0.99000001,624.62,7.440000099999999,1.7000000000000002,7.71,163.99001,165.7
R80736,2014-01-17T10:30:00+01:00,-1.0,602.59003,7.059999900000001,4.6599998,8.21,167.08,171.72
R80721,2014-01-17T10:30:00+01:00,-1.01,479.5,6.559999900000001,1.96,8.5500002,164.38,166.36
R80790,2014-01-17T10:30:00+01:00,-1.0,310.72,6.0900002,-1.0599999,8.569999699999999,167.64,171.37
R80711,2014-01-17T10:40:00+01:00,-0.99000001,499.98000999999994,6.809999900000001,0.029999999000000006,7.800000199999999,164.03999,160.69
R80790,2014-01-17T10:40:00+01:00,-1.0,394.91,6.2399998,-7.54,8.510000199999999,172.39,164.83
R80736,2014-01-17T10:40:00+01:00,-1.0,570.13,6.77,3.5899998999999996,8.3999996,167.08,170.69
R80721,2014-01-17T10:40:00+01:00,-1.01,511.45000999999996,6.690000099999999,-0.68000001,8.590000199999999,164.46001,163.78999
R80721,2014-01-17T10:50:00+01:00,-1.0,660.40997,7.21,5.6500001,8.5299997,164.46001,170.12
R80736,2014-01-17T10:50:00+01:00,-0.98000002,934.98999,8.1700001,6.0300002,8.25,168.44,184.06
R80711,2014-01-17T10:50:00+01:00,-0.99000001,553.72998,6.9899998,-4.5900002,7.849999900000001,173.34,174.81
R80790,2014-01-17T10:50:00+01:00,-0.99000001,532.84998,6.889999900000001,-5.130000099999999,8.3199997,172.39,167.25
R80736,2014-01-17T11:00:00+01:00,-1.0,861.13,7.9099998,-6.880000099999999,8.46,178.05,171.17
R80790,2014-01-17T11:00:00+01:00,-0.98000002,631.08002,7.25,-2.7,8.5200005,168.95,160.87
R80721,2014-01-17T11:00:00+01:00,-1.01,772.90002,7.79,3.0799999,8.630000099999998,164.46001,167.52
R80711,2014-01-17T11:00:00+01:00,-0.99000001,721.52002,7.619999900000001,-3.3699999,7.96,172.78,162.74001
R80736,2014-01-17T11:10:00+01:00,-1.0,702.12,7.25,-8.5,8.8000002,175.02,159.69
R80721,2014-01-17T11:10:00+01:00,-1.01,459.39999000000006,6.54,0.73000002,8.989999800000001,164.46001,165.14
R80711,2014-01-17T11:10:00+01:00,-0.99000001,553.2000099999999,6.900000099999999,3.3099998999999998,8.29,166.17999,169.57001
R80790,2014-01-17T11:10:00+01:00,-0.97000003,380.01001,6.27,0.079999998,8.989999800000001,167.55,169.21001
R80736,2014-01-17T11:20:00+01:00,-1.0,334.22,5.9099998,-2.3900001,9.1700001,175.60001,192.03999
R80790,2014-01-17T11:20:00+01:00,-0.82999998,996.0300300000001,8.6000004,4.5999999,9.0299997,169.10001,173.67999
R80721,2014-01-17T11:20:00+01:00,-0.98000002,906.25,8.3400002,1.1799999,9.1700001,176.25,174.41
R80711,2014-01-17T11:20:00+01:00,-0.70999998,1002.77,8.819999699999999,10.48,8.4700003,166.17999,176.64
R80711,2014-01-17T11:30:00+01:00,-0.89999998,1155.0,9.069999699999999,-2.0999999,8.4499998,175.69,175.07001
R80721,2014-01-17T11:30:00+01:00,-1.01,562.40002,7.219999799999999,5.1799998,9.510000199999999,173.24001,178.36
R80736,2014-01-17T11:30:00+01:00,-1.0,825.78003,7.79,-5.54,9.1999998,181.34,173.64
R80790,2014-01-17T11:30:00+01:00,-0.95999998,955.7700199999999,8.6000004,2.3199999,9.1499996,173.06,181.28999
R80736,2014-01-17T11:40:00+01:00,-1.0,699.60999,7.46,-2.01,9.319999699999999,183.86,189.23
R80711,2014-01-17T11:40:00+01:00,-0.82999998,1196.7,9.3599997,0.23999999,8.5500002,177.16,177.37
R80790,2014-01-17T11:40:00+01:00,-0.95999998,729.15002,7.630000099999999,-3.5799999,9.380000099999998,178.98,175.42
R80721,2014-01-17T11:40:00+01:00,-1.01,709.28998,7.599999900000001,4.2600002,9.6700001,173.24001,177.5
R80736,2014-01-17T11:50:00+01:00,-0.94999999,568.27002,6.889999900000001,-8.630000099999998,9.5500002,191.22,182.57001
R80721,2014-01-17T11:50:00+01:00,-1.01,1105.76,8.739999800000001,2.52,9.6499996,173.24001,175.75
R80790,2014-01-17T11:50:00+01:00,-0.94,770.40002,7.530000200000001,-4.04,9.5500002,178.98,174.92999
R80711,2014-01-17T11:50:00+01:00,-0.99000001,867.8499800000001,8.1000004,-3.0599998999999998,8.6899996,181.67,183.98
R80711,2014-01-17T12:00:00+01:00,-0.99000001,563.60999,6.9899998,-9.5299997,8.930000300000001,184.73,173.14
